review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch
e93a134445d1057a7badfd386130743ef8e5a7c5bb94c66b9a490c4c3df0d39b	490d9717a56d63cdcb8c7fb13277fcbf3a28f06db2fc8ed14f0beedb4bc892ef	아파트	지장물조사 및 이설작업	지장물 보호	아파트 > 지장물조사 및 이설작업 > 지장물 보호	AMBIGUOUS			AMBIGUOUS	GENERIC_UTILITY_PROTECTION_SPANS_MULTIPLE_UTILITY_PROTECTION_INTERPRETATIONS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
eb14a2031ed8ab7f866e89f258e0c136a2d43e675537a25c902430498e8cae42	ef0dca172a1e7c92398c3c24b536447a426a232cf874cd5100beffe3e598a138	아파트	가설전기작업	접지	아파트 > 가설전기작업 > 접지	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
ecd6c13912c5c68ce3b230595b727389b7b19cc6406ac25a577832966db5bbdb	633c402b5189ba7fba22484b108229cf68850d497b43ac1e22a2c4062b160ed5	아파트	엘리베이터 설치작업	엘리베이터 승강구 조립	아파트 > 엘리베이터 설치작업 > 엘리베이터 승강구 조립	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
ef7d50ab6e474dfc0cd42d22f57363f4270453b7ed32c2d446af2b5599ef03ef	623fe784c71c2bcdfd7a56a705abaa590342f8b5c4b52d1dc527920569ff7777	아파트	되메움작업	토사반입 및 되메움 실시	아파트 > 되메움작업 > 토사반입 및 되메움 실시	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
f13264de9da35d20823761e26739d96a3ccfceaa5e483d7fdbe43fb94daff541	2725a167b89e81667f068ebb355cf352cdbcc40971dc2f713985ad1bfe5fd3b1	아파트	안전가시설작업	리프트승강부 출입문	아파트 > 안전가시설작업 > 리프트승강부 출입문	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
f241b24d96ad2274afeba1a1ae3047b7e998de8da3c7f48cb447f0db9c9f9fd2	6199b56acf90614316d21db982a227222346ca35ddbec719b84157a57d54ff27	아파트	위험기계기구작업	공기 압축기	아파트 > 위험기계기구작업 > 공기 압축기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
f3d6fc39db7e16f7fa5cecede2eb5f8e9b8b86fa0501a02c325e07f0a594022b	366e0193a0135dc61cd3fa86b8dd482ecd6a0a045b996379220144be502444c6	아파트	위험기계기구작업	목재가공용 둥급톱	아파트 > 위험기계기구작업 > 목재가공용 둥급톱	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
f5f99963a3972f1afe20099009bed63e2083b86ef723972ae65694e52f118628	2ae1edd0c1d28922f6244cdd073e282222c8d4134f9799e215f2f3f7a0050114	아파트	양중기작업	리프트	아파트 > 양중기작업 > 리프트	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
fb2d85e0798dd3f85a86dbe0356f062de52da80482a153f85981a9fac7aeb2e8	2c1445b55e302ce3158176371ce9edcf52c7c29cc93b268755c1852076c35c80	아파트	작업환경	작업환경 (배수)	아파트 > 작업환경 > 작업환경 (배수)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
fe2194f709349b372340503774dde86c1aed8aadc1f73071daa4be3967385bc4	5935f427d146860c004bf85d9213ee01e6a2fdd3798f71a05af14ea0e34b06f8	아파트	안전가시설작업	방호선반	아파트 > 안전가시설작업 > 방호선반	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
ffb72b9ac41222168583cb005ac8d4b433c2914891f46f647a2d76631698316c	3290efaeffd119872ee5bfc138a200880363182f7f6cd643f35c5536c85ec920	아파트	안전가시설작업	달비계	아파트 > 안전가시설작업 > 달비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
