review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch
da0516930fec944132cab5bc8b88352ba91ab67ff804d5a73a97558eb2b47053	415931a36ce6062706ea45f3914089d48cb8bdf2882b2d0586ec819aebac65f4	지하철	수직구작업	수직구 굴착	지하철 > 수직구작업 > 수직구 굴착	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
dc33e48518aac310f02af4300e479a270b4e87f959af0f2c267e74cd3e19ff97	4d03e888f99f9b1beb0f19e81b215849e0a759db782571579944f3ec57866f47	지하철	양중기작업	특수 작업대	지하철 > 양중기작업 > 특수 작업대	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
e0908e0c78202ae6a8afb2a87e8cecf14aeffe76b49d5f4248c6d4ad9df1d182	8734033aadf41b2e9395e5a304eff82fe166c1ee2085d4954286dbb5e3c9fef0	아파트	철근작업	철근조립	아파트 > 철근작업 > 철근조립	MAP_EXISTING_CANONICAL	be965f09-464b-4d53-9be4-d72f44d3d1ee	철근가공및조립	NARROWER_THAN	REBAR_ASSEMBLY_IS_A_SPECIFIC_COMPONENT_OF_CANONICAL_REBAR_PROCESSING_AND_ASSEMBLY	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
e145696b1c311adcc3c996f5ab63a8c7bbb1fc5a233dd0e228a98e1225e6ff95	911bce63556fb2de20ce75eb6cbc8a0d31cf5889844475857f4f5724bfaa37b7	지하철	위험기계기구작업	그라우팅 장비	지하철 > 위험기계기구작업 > 그라우팅 장비	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
e5d6592e8ce1437e6dc9255edc48c6acc912b898fbf97a957738921da6bcfa3b	56a96bbdad4726a128f4ada31d2b47eac76e3677cd828bf3a62f7e87b71c1bc2	지하철	기초파일작업	기초파일 두부정리	지하철 > 기초파일작업 > 기초파일 두부정리	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
e6110fd529e7593b71ccc763447fbb6cf9a7d1f50204daa7f6b1004cb68659b1	c1028b4628d28bd6381d2d9418db1d3257154accf5b29cc18903a0589ecf75eb	지하철	기계설비작업	기계설비 설치	지하철 > 기계설비작업 > 기계설비 설치	AMBIGUOUS			AMBIGUOUS	GENERIC_MECHANICAL_EQUIPMENT_INSTALLATION_SPANS_MULTIPLE_SPECIFIC_INSTALLATION_TASKS	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
e860a2029b0f2084fdf0789a687093b4d18ef626f85a12fb11d7fe46ee840ccd	401e36ffb201df3f700deaa6c18bf569b8d0b25f5ef5731f1fcdbc3a274edcf4	지하철	위험기계기구작업	열풍기	지하철 > 위험기계기구작업 > 열풍기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
e86256623aad323c4dc501316d1b6f874051f983094a32a0dc366080a1dfa8bf	89a48e95ddff09d8c03c3038f9c846990b96bf2da2b881d35fe02908173ba561	지하철	발파작업	발파 암처리	지하철 > 발파작업 > 발파 암처리	MAP_EXISTING_CANONICAL	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	POSSIBLE_RELATED	BLASTED_ROCK_HANDLING_IS_RELATED_TO_BLASTING_BUT_IS_NOT_THE_SAME_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
f034a95878ad18099e6b44680df935bacfb115bf2f1cbc5d6a73fdb9496f958d	2fa9a94b50505d8e96f24da66c6059319a250d0e941c184e4a92477e865c34ab	아파트	흙막이지보공작업	흙막이지보공 자재반입	아파트 > 흙막이지보공작업 > 흙막이지보공 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
f2f4873b528b4a9ba50f60e56c45d541ddb6fdaeefd2b3a240a22d3af67c57df	489e1dc03927c8581c75eba9275893bf0004c3287116cc9139d14be846e0aa54	아파트	콘크리트작업	콘크리트타설	아파트 > 콘크리트작업 > 콘크리트타설	AMBIGUOUS			AMBIGUOUS	GENERIC_CONCRETE_PLACEMENT_DOES_NOT_DISTINGUISH_AMONG_MULTIPLE_CONCRETE_PLACEMENT_CANONICAL_TASKS	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
f579f4ce14d0ffeac1c52a8fb7ea91f6ee92fc17ef0c3ee31d8404ca3daa596a	bbf6e226a5e499ee1107466d0f60efe66dd999d4c3b0d639b6b2dcab8c351563	지하철	안전가시설작업	경사지붕	지하철 > 안전가시설작업 > 경사지붕	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
fc7b70e1f0620146c9328b2f04f36ce9c9f3c904d8cd9ab3f55f8ef75284b101	676045fdf3e299c919e6d92d8cd50ffc4d1847e6f8fdb7f291bbf8d3a6b80b75	지하철	안전가시설작업	가설 경사로	지하철 > 안전가시설작업 > 가설 경사로	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
fe9aee95d4fb4fb20a7d86bdf8d3dc89823fee770ee096e27559c858b05d50d3	a44ef0ed291481f9609833e14df6862349790478ab85097c99dfb75ed45a6d11	지하철	양중기작업	윈치	지하철 > 양중기작업 > 윈치	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
ff6d1af29a79938d776aa49ed92e9e51dfa25d83f3bb9495028787666abf54df	cca8cc97a529f7467d39fb7ed2ed0363bd528824c0814593bb1d9cddb5052a79	아파트	창호 및 유리작업	창호 및 유리 자재반입	아파트 > 창호 및 유리작업 > 창호 및 유리 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
